Company,Street,City,State,Zip,Activities
air chef,1867 O'Toole Lane,San Jose,CA,95131,Poultry Processing
airfrigo usa,900 Fairmont Avenue,Elizabeth,NJ,07201,Certification - Export
airfrigo usa,900 Fairmont Avenue,Elizabeth,NJ,07201,Identification - Meat
airfrigo usa,900 Fairmont Avenue,Elizabeth,NJ,07201,Identification - Poultry
airfrigo usa,900 Fairmont Avenue,Elizabeth,NJ,07201,Off-Premise Freezing - Egg Products
airfrigo usa,900 Fairmont Avenue,Elizabeth,NJ,07201,Off-Premise Freezing - Meat
airfrigo usa,900 Fairmont Avenue,Elizabeth,NJ,07201,Off-Premise Freezing - Poultry
ajinomoto foods north america,7124 N Marine Drive,Portland,OR,97203,Meat Processing
ajinomoto foods north america,7124 N Marine Drive,Portland,OR,97203,Poultry Processing
ajinomoto foods north america,601 East 3rd Street,Lampasas,TX,76550,Meat Processing
ajinomoto foods north america,601 East 3rd Street,Lampasas,TX,76550,Poultry Processing
ajinomoto foods north america,301 W. 3rd St.,Toluca,IL,61369,Certification - Export
ajinomoto foods north america,301 W. 3rd St.,Toluca,IL,61369,Meat Processing
ajinomoto foods north america,301 W. 3rd St.,Toluca,IL,61369,Poultry Processing
ajinomoto foods north america,10646 Highway 51,Oakland,MS,38948,Certification - Export
ajinomoto foods north america,10646 Highway 51,Oakland,MS,38948,Meat Processing
ajinomoto foods north america,10646 Highway 51,Oakland,MS,38948,Poultry Processing
ajinomoto foods north america,8411 Siempre Viva Road,San Diego,CA,92154,Meat Processing
ajinomoto foods north america,8411 Siempre Viva Road,San Diego,CA,92154,Poultry Processing
ajinomoto foods north america,2395 American Avenue,Hayward,CA,94545,Meat Processing
ajinomoto foods north america,2395 American Avenue,Hayward,CA,94545,Poultry Processing
ajinomoto foods north america,2188 Alpine Way,Hayward,CA,94545,Meat Processing
ajinomoto foods north america,2188 Alpine Way,Hayward,CA,94545,Poultry Processing
ajinomoto foods north america,5695 S. Davinci Lane,Carthage,MO,64836,Certification - Export
ajinomoto foods north america,5695 S. Davinci Lane,Carthage,MO,64836,Meat Processing
ajinomoto foods north america,5695 S. Davinci Lane,Carthage,MO,64836,Poultry Processing
ajinomoto toyo frozen noodle,6500 North Marine Drive,Portland,OR,97203,Meat Processing
ajinomoto toyo frozen noodle,6500 North Marine Drive,Portland,OR,97203,Poultry Processing
ajinomoto windsor,4901 SE 24th,Portland,OR,97202,Certification - Export
ajinomoto windsor,4901 SE 24th,Portland,OR,97202,Identification - Meat
ajinomoto windsor,4901 SE 24th,Portland,OR,97202,Identification - Poultry
al & john,147 Clinton Road,West Caldwell,NJ,07006,Meat Processing
al shabrawy,45 Ferry Street,South River,NJ,08882,Meat Processing
al shabrawy,45 Ferry Street,South River,NJ,08882,Poultry Processing
al's hickory house bbq,1952 Wartrace Pike,Shelbyville,TN,37160,Meat Processing
al's wholesale meats,1915 N. Broadway,Los Angeles,CA,90031,Meat Processing
al's wholesale meats,1915 N. Broadway,Los Angeles,CA,90031,Poultry Processing
al-marwa l l c,670 East Cherry Road,Quakertown,PA,18951,Meat Processing
al-marwa l l c,670 East Cherry Road,Quakertown,PA,18951,Meat Slaughter
alabama catfish,1260 Washington Street,Uniontown,AL,36786,Meat Processing
alanis food,13329 Veterans Memorial Dr.  Suite Q,Houston,TX,77014,Meat Processing
alaska commercial,355 E. 76th Avenue,Anchorage,AK,99518,Meat Processing
alaska meat packers,385 E. Outer Springer Loop,Palmer,AK,99645,Meat Processing
alaska meat packers,385 E. Outer Springer Loop,Palmer,AK,99645,Meat Slaughter
alaska meat packers,385 E. Outer Springer Loop,Palmer,AK,99645,Poultry Processing
alaska meat packers,385 E. Outer Springer Loop,Palmer,AK,99645,Voluntary Processing - Meat
alaska meat packers,385 E. Outer Springer Loop,Palmer,AK,99645,Voluntary Slaughter - Meat
alaska natural meats,Fort Glen,Umnak Island,AK,99685,Voluntary Processing - Meat
alaska natural meats,Fort Glen,Umnak Island,AK,99685,Voluntary Slaughter - Meat
alaska sausage,2914 Arctic Blvd.,Anchorage,AK,99503,Meat Processing
alatrade foods,695 W. Henderson Road,Boaz,AL,35957,Poultry Processing
alatrade foods,200 Tyson Drive,Albertville,AL,35950,Poultry Processing
alatrade foods,6 Downing Drive,Phenix City,AL,36869,Poultry Processing
alba cold storage,1705 E. Mills Avenue,El Paso,TX,79901,Certification - Export
alba cold storage,1705 E. Mills Avenue,El Paso,TX,79901,Identification - Meat
alba cold storage,1705 E. Mills Avenue,El Paso,TX,79901,Identification - Poultry
alba foods,5618 Yale Street,Houston,TX,77076,Meat Processing
alba foods,5618 Yale Street,Houston,TX,77076,Poultry Processing
albaghdadi food,11474 East Nine Mile Rd,Warren,MI,48089,Meat Processing
albaghdadi food,11474 East Nine Mile Rd,Warren,MI,48089,Poultry Processing
albert lea select foods,2410 Y.H. Hanson Ave.,Albert Lea,MN,56007,Certification - Export
albert lea select foods,2410 Y.H. Hanson Ave.,Albert Lea,MN,56007,Meat Processing
albert lea select foods,2410 Y.H. Hanson Ave.,Albert Lea,MN,56007,Poultry Processing
albert's organics,6284 McIntosh Rd.,Sarasota,FL,34238,Certification - Export
albert's organics,6284 McIntosh Rd.,Sarasota,FL,34238,Identification - Meat
albert's organics,6284 McIntosh Rd.,Sarasota,FL,34238,Identification - Poultry
albert's organics,6284 McIntosh Rd.,Sarasota,FL,34238,Identification - Siluriformes
alberto's meat shop,2595 Commerce Way,Vista,CA,92081,Meat Processing
albie's food products,1534 O'Rourke Blvd,Gaylord,MI,49735,Meat Processing
albie's food products,1534 O'Rourke Blvd,Gaylord,MI,49735,Poultry Processing
albion locker,129 W. Church Street,Albion,NE,68620,Meat Processing
albion locker,129 W. Church Street,Albion,NE,68620,Meat Slaughter
albion locker,129 W. Church Street,Albion,NE,68620,Voluntary Processing - Meat
alcor foods,Ave. Hostos WF-8 Santa Juanita,Bayamon,PR,00956,Meat Processing
alcor foods,Ave. Hostos WF-8 Santa Juanita,Bayamon,PR,00956,Poultry Processing
alderfer,382 Main Street,Harleysville,PA,19438,Meat Processing
alderfer,382 Main Street,Harleysville,PA,19438,Poultry Processing
aldon food,4461 Township Line Road,Schwenksville,PA,19473,Meat Processing
aldon food,4461 Township Line Road,Schwenksville,PA,19473,Poultry Processing
alecon enterprises,31 Pulpit Rock Road,Pelham,NH,03076,Meat Processing
alecon enterprises,31 Pulpit Rock Road,Pelham,NH,03076,Poultry Processing
alef sausage,1026 Campus Rd.,Mundelein,IL,60060,Meat Processing
alef sausage,1026 Campus Rd.,Mundelein,IL,60060,Poultry Processing
alena foods,120 Fulton Street,Fresno,CA,93721,Meat Processing
alena foods,120 Fulton Street,Fresno,CA,93721,Poultry Processing
alewel's country meats,911 North Simpson,Warrensburg,MO,64093,Meat Processing
alewel's country meats,911 North Simpson,Warrensburg,MO,64093,Meat Slaughter
alewel's country meats,911 North Simpson,Warrensburg,MO,64093,Poultry Processing
alewel's country meats,911 North Simpson,Warrensburg,MO,64093,Poultry Slaughter
alewel's country meats,911 North Simpson,Warrensburg,MO,64093,Voluntary Processing - Exotic
alewel's country meats,911 North Simpson,Warrensburg,MO,64093,Voluntary Processing - Meat
alewel's country meats,911 North Simpson,Warrensburg,MO,64093,Voluntary Slaughter - Exotic
alewel's country meats,911 North Simpson,Warrensburg,MO,64093,Voluntary Slaughter - Meat
alex & george wholesale meats,2 Rockwood Street - Suite 100,Rochester,NY,14610,Meat Processing
alex & george wholesale meats,2 Rockwood Street - Suite 100,Rochester,NY,14610,Poultry Processing
alex froehlich packing,77 D Street Ext.,Johnstown,PA,15906,Meat Processing
alex froehlich packing,77 D Street Ext.,Johnstown,PA,15906,Meat Slaughter
alex's deli,4951W. Diversey Ave,Chicago,IL,60639,Meat Processing
alex's deli,4951W. Diversey Ave,Chicago,IL,60639,Poultry Processing
alex's meat & provisions,5600 1st Avenue,Brooklyn,NY,11220,Meat Processing
alex's meat & provisions,5600 1st Avenue,Brooklyn,NY,11220,Poultry Processing
alexander's ham,Hwy 152 West,Landis,NC,28088,Meat Processing
alexandra foods,3304-08 N. Central Avenue,Chicago,IL,60634,Meat Processing
alexandra foods,3304-08 N. Central Avenue,Chicago,IL,60634,Poultry Processing
alexis wholesale distribution,1527 W. Roscrans Avenue,Gardena,CA,90249,Meat Processing
alexis wholesale distribution,1527 W. Roscrans Avenue,Gardena,CA,90249,Poultry Processing
alexis wholesale distribution,1521 W. Roscrans Avenu,Gardena,CA,90249,Meat Processing
alexis wholesale distribution,1521 W. Roscrans Avenu,Gardena,CA,90249,Poultry Processing
alexis wholesale distribution,14233 W. Halldale Avenue,Gardena,CA,90249,Meat Processing
alexis wholesale distribution,14233 W. Halldale Avenue,Gardena,CA,90249,Poultry Processing
alexis wholesale,1529 W. Rosecrans Avenue,Gardena,CA,90249,Meat Processing
alexis wholesale,1529 W. Rosecrans Avenue,Gardena,CA,90249,Poultry Processing
alfresco pasta,1138th 4th Avenue South,Nashville,TN,37210,Meat Processing
alfresco pasta,1138th 4th Avenue South,Nashville,TN,37210,Poultry Processing
ali international,1616 S Dean Rd,Orlando,FL,32825,Meat Processing
ali international,1616 S Dean Rd,Orlando,FL,32825,Meat Slaughter
tonali's meats,4334 Fulton Industrial Blvd.,Atlanta,GA,30336,Meat Processing
aliyans global,9133 Belden Ave.,Franklin Park,IL,60131,Meat Processing
aliyans global,9133 Belden Ave.,Franklin Park,IL,60131,Poultry Processing
all american meats,"All American Meats, Inc.",Omaha,NE,68107,Meat Processing
all holding,7132 Ruppsville Road,Allentown,PA,18106,Certification - Export
alle-pia,8396 El Camino Real,Atascadero,CA,93422,Meat Processing
alle-pia,8396 El Camino Real,Atascadero,CA,93422,Poultry Processing
allen brothers,3600= 3604 NE 4th Avenue,Oakland Park,FL,33334,Meat Processing
allen brothers,4051 Seaport Boulevard,West Sacramento,CA,95691,Meat Processing
allen brothers,4051 Seaport Boulevard,West Sacramento,CA,95691,Poultry Processing
allen brothers,145 South Hill Drive,Brisbane,CA,94005,Meat Processing
allen brothers,145 South Hill Drive,Brisbane,CA,94005,Poultry Processing
allen brothers,1250 Whipple Road,Union City,CA,94587,Meat Processing
allen brothers,1250 Whipple Road,Union City,CA,94587,Poultry Processing
allen brothers,1250 Whipple Road,Union City,CA,94587,Voluntary Processing - Meat
allen brothers,3737 S. Halsted St,Chicago,IL,60609,Meat Processing
allen brothers,3737 S. Halsted St,Chicago,IL,60609,Voluntary Processing - Meat
allen harim foods,29984 Pinnacle Way,Millsboro,DE,19966,Poultry Processing
allen harim foods,18752 Harbeson Road,Harbeson,DE,19951,Poultry Processing
allen harim foods,18752 Harbeson Road,Harbeson,DE,19951,Poultry Slaughter
allentown refrigerated terminals,125 Seneca Trail,Boyertown,PA,19512,Identification - Meat
allentown refrigerated terminals,125 Seneca Trail,Boyertown,PA,19512,Identification - Poultry
allentown refrigerated terminals,125 Seneca Trail,Boyertown,PA,19512,Off-Premise Freezing - Egg Products
allentown refrigerated terminals,125 Seneca Trail,Boyertown,PA,19512,Off-Premise Freezing - Meat
allentown refrigerated terminals,125 Seneca Trail,Boyertown,PA,19512,Off-Premise Freezing - Poultry
allied caribbean distribution,10992 NW 92 Terrace,Miami,FL,33178,Certification - Export
alma cold storage,226 Pineview Rd.,Alma,GA,31510,Certification - Export
alma cold storage,226 Pineview Rd.,Alma,GA,31510,Identification - Meat
alma cold storage,226 Pineview Rd.,Alma,GA,31510,Identification - Poultry
alma cold storage,226 Pineview Rd.,Alma,GA,31510,Off-Premise Freezing - Meat
alma cold storage,226 Pineview Rd.,Alma,GA,31510,Off-Premise Freezing - Poultry
alma foods,110 East 1st Street,Alma,KS,66401,Meat Processing
alma foods,110 East 1st Street,Alma,KS,66401,Poultry Processing
alnoor halal poultry market,204 20th Street,Brooklyn,NY,11232,Poultry Processing
alnoor halal poultry market,204 20th Street,Brooklyn,NY,11232,Poultry Slaughter
aloha edibles,94-334 Ukee Street,Waipahu,HI,96797,Meat Processing
alpha foods,19802 G.H. Circle,Waller,TX,77484,Meat Processing
alpha foods,19802 G.H. Circle,Waller,TX,77484,Poultry Processing
alpha omega,417 Atlas Avenue,Madison,WI,53714,Meat Processing
alpha omega,417 Atlas Avenue,Madison,WI,53714,Poultry Processing
alpine meats,9850 Lower Sacramento  Road,Stockton,CA,95210,Meat Processing
alpine meats,9850 Lower Sacramento  Road,Stockton,CA,95210,Poultry Processing
alpine sausage,1272 West Alaska Place,Denver,CO,80223,Meat Processing
alsleben meats,820 12th Street East,Glencoe,MN,55336,Meat Processing
alsleben meats,820 12th Street East,Glencoe,MN,55336,Meat Slaughter
alto valle foods,301 Raynolds Avenue,El Paso,TX,79905,Certification - Export
alto valle foods,301 Raynolds Avenue,El Paso,TX,79905,Identification - Meat
alto valle foods,301 Raynolds Avenue,El Paso,TX,79905,Identification - Poultry
altura,"4240 Old Seward Highway, #20",Anchorage,AK,99503,Meat Processing
altura,"4240 Old Seward Highway, #20",Anchorage,AK,99503,Poultry Processing
alwan & sons meats,703 E. War Memorial Dr.,Peoria Heights,IL,61616,Meat Processing
alwan & sons meats,703 E. War Memorial Dr.,Peoria Heights,IL,61616,Poultry Processing
amana meat shop & smokehouse,4513 F Street,Amana,IA,52203,Meat Processing
amana meat shop & smokehouse,4513 F Street,Amana,IA,52203,Poultry Processing
amaro foods enterprise,2180 NW 19th Ave.,Miami,FL,33142,Meat Processing
amaro foods enterprise,2180 NW 19th Ave.,Miami,FL,33142,Poultry Processing
amazon foods,168 Center Street,Chicopee,MA,01013,Meat Processing
amazon foods,168 Center Street,Chicopee,MA,01013,Poultry Processing
amba ham,6863 NE 3rd Ave.,Miami,FL,33138,Meat Processing
ambar foods,12434 N. 28th Drive,Phoenix,AZ,85029,Meat Processing
ambar foods,12434 N. 28th Drive,Phoenix,AZ,85029,Poultry Processing
ambassador meat dist,2856 Guinotte,Kansas City,MO,64120,Meat Processing
ambassador meat dist,2856 Guinotte,Kansas City,MO,64120,Poultry Processing
ameri-asian trading development,4707 Lima St.,Denver,CO,80239,Certification - Export
ameri-asian trading development,4707 Lima St.,Denver,CO,80239,Identification - Meat
ameri-asian trading development,4707 Lima St.,Denver,CO,80239,Identification - Poultry
americold logistics,5005 C Street S.W.,Cedar Rapids,IA,52406,Certification - Trichinae
americold logistics,5005 C Street S.W.,Cedar Rapids,IA,52406,Identification - Meat
americold logistics,5005 C Street S.W.,Cedar Rapids,IA,52406,Identification - Poultry
americold logistics,5005 C Street S.W.,Cedar Rapids,IA,52406,Off-Premise Freezing - Meat
americold logistics,5005 C Street S.W.,Cedar Rapids,IA,52406,Off-Premise Freezing - Poultry
americold logistics,1331 Civil War Rd.,Carthage,MO,64836,Certification - Export
americold logistics,1331 Civil War Rd.,Carthage,MO,64836,Food Inspection
americold logistics,1331 Civil War Rd.,Carthage,MO,64836,Identification - Meat
americold logistics,1331 Civil War Rd.,Carthage,MO,64836,Identification - Poultry
americold logistics,1331 Civil War Rd.,Carthage,MO,64836,Off-Premise Freezing - Meat
americold logistics,1331 Civil War Rd.,Carthage,MO,64836,Off-Premise Freezing - Poultry
americold logistics,2007 W. Mary,Garden City,KS,67846,Certification - Cysticercus
americold logistics,2007 W. Mary,Garden City,KS,67846,Certification - Export
americold logistics,2007 W. Mary,Garden City,KS,67846,Food Inspection
americold logistics,2007 W. Mary,Garden City,KS,67846,Identification - Meat
americold logistics,2007 W. Mary,Garden City,KS,67846,Off-Premise Freezing - Meat
americold logistics,10300 SE 3rd Avenue,Amarillo,TX,79118,Certification - Export
americold logistics,10300 SE 3rd Avenue,Amarillo,TX,79118,Certification - Trichinae
americold logistics,10300 SE 3rd Avenue,Amarillo,TX,79118,Identification - Meat
americold logistics,10300 SE 3rd Avenue,Amarillo,TX,79118,Identification - Poultry
americold logistics,10300 SE 3rd Avenue,Amarillo,TX,79118,Off-Premise Freezing - Meat
americold logistics,10300 SE 3rd Avenue,Amarillo,TX,79118,Off-Premise Freezing - Poultry
americold logistics,200 Railhead Road,Fort Worth,TX,76106,Certification - Export
americold logistics,200 Railhead Road,Fort Worth,TX,76106,Identification - Meat
americold logistics,200 Railhead Road,Fort Worth,TX,76106,Identification - Poultry
americold logistics,4676 Erie St.,Navarre,OH,44662,Certification - Export
americold logistics,4676 Erie St.,Navarre,OH,44662,Identification - Meat
americold logistics,4676 Erie St.,Navarre,OH,44662,Identification - Poultry
americold logistics,4676 Erie St.,Navarre,OH,44662,Off-Premise Freezing - Meat
americold logistics,4676 Erie St.,Navarre,OH,44662,Off-Premise Freezing - Poultry
americold logistics,533 Laney Walker Blvd. Ext.,Augusta,GA,30901,Certification - Export
americold logistics,533 Laney Walker Blvd. Ext.,Augusta,GA,30901,Identification - Meat
americold logistics,533 Laney Walker Blvd. Ext.,Augusta,GA,30901,Identification - Poultry
americold logistics,533 Laney Walker Blvd. Ext.,Augusta,GA,30901,Off-Premise Freezing - Meat
americold logistics,533 Laney Walker Blvd. Ext.,Augusta,GA,30901,Off-Premise Freezing - Poultry
americold logistics,2140 17th St. SW,Massillon,OH,44647,Certification - Export
americold logistics,2140 17th St. SW,Massillon,OH,44647,Identification - Meat
